timestamp,active_power_kw,poa_w_m2,ghi_w_m2,wind_speed_m_s,wind_direction_deg.,amb_temp,mod_temp,humidity,is_real_measurement,hour,minute,day,month,weekday,power_lag_1,power_lag_2,rolling_mean_3,rolling_std_3,is_daylight,is_morning,is_afternoon
2026-07-06 09:15:00,962.554,206.68644666666663,216.53525333333332,0.0324,118.18757333333332,27.54666666666667,34.34,89.03333333333336,True,9,15,6,7,0,947.335,650.6693333333334,853.5194444444445,175.83807941851654,1,1,0
2026-07-06 09:30:00,975.322,208.48310666666663,224.81912,0.0602733333333333,171.74410666666665,27.84,34.96,87.16666666666667,True,9,30,6,7,0,962.554,947.335,961.7370000000001,14.011376056616983,1,1,0
2026-07-06 09:45:00,1041.7193333333332,221.66832,236.58282,0.1138266666666666,42.18155333333334,28.306666666666665,35.71333333333333,85.68666666666667,True,9,45,6,7,0,975.322,962.554,993.1984444444444,42.50250521940859,1,1,0
2026-07-06 10:00:00,867.6253333333333,183.09891333333331,195.37794666666665,0.3069199999999999,49.67659999999999,28.37333333333333,34.54666666666667,86.03999999999998,True,10,0,6,7,0,1041.7193333333332,975.322,961.5555555555555,87.85964064052062,1,1,0
2026-07-06 10:15:00,871.432,193.04773333333333,194.0386,0.5434599999999999,97.41694,28.146666666666665,32.84,86.7,True,10,15,6,7,0,867.6253333333333,1041.7193333333332,926.9255555555555,99.43254618156018,1,1,0
2026-07-06 10:30:00,939.7266666666668,201.46142666666668,213.2824866666666,0.35804,127.96533333333332,28.20666666666666,33.74,87.31333333333333,True,10,30,6,7,0,871.432,867.6253333333333,892.928,40.57350217951483,1,1,0
2026-07-06 10:45:00,1585.672,352.6776866666667,356.29113333333333,0.56262,138.93005333333332,28.380000000000003,35.75333333333334,87.32666666666665,True,10,45,6,7,0,939.7266666666668,871.432,1132.2768888888888,394.13371520128834,1,1,0
2026-07-06 11:00:00,1834.53,415.5485466666667,415.5795800000001,0.4732466666666667,131.21914,28.540000000000003,39.79333333333333,86.82666666666667,True,11,0,6,7,0,1585.672,939.7266666666668,1453.3095555555556,461.8529136647212,1,1,0
2026-07-06 11:15:00,1332.6866666666667,300.54541333333333,302.77274666666665,0.4177133333333334,159.27120666666667,28.84,39.98,85.93333333333337,True,11,15,6,7,0,1834.53,1585.672,1584.2962222222222,250.92449536892173,1,1,0
2026-07-06 11:30:00,1346.162,292.33661333333333,300.8108266666666,0.1914333333333333,246.0757600000001,29.046666666666667,39.986666666666665,85.42666666666666,True,11,30,6,7,0,1332.6866666666667,1834.53,1504.4595555555554,285.9287846193975,1,1,0
2026-07-06 11:45:00,1081.072,231.61120666666665,241.60758,0.1428266666666666,191.97914,29.266666666666666,39.20666666666667,84.70000000000002,True,11,45,6,7,0,1346.162,1332.6866666666667,1253.306888888889,149.3118845405046,1,1,0
2026-07-06 12:00:00,857.0823076923077,181.7193769230769,190.3664769230769,0.5623923076923076,195.75836923076923,29.02307692307693,37.01538461538462,85.75384615384615,True,12,0,6,7,0,1081.072,1346.162,1094.7721025641024,244.82750246785346,1,0,1
2026-07-06 12:15:00,1263.5759999999998,297.54464,302.17003,0.3258,173.99862000000002,29.08,37.43999999999999,85.97,True,12,15,6,7,0,857.0823076923077,1081.072,1067.2434358974358,203.59936728865108,1,0,1
2026-07-06 12:30:00,1933.26,433.8038066666666,444.0782533333333,0.0927933333333333,133.1524333333333,29.50666666666667,40.72,83.85999999999999,True,12,30,6,7,0,1263.5759999999998,857.0823076923077,1351.3061025641025,543.4261997061868,1,0,1
2026-07-06 12:45:00,2096.158,476.65222,497.7566866666666,0.2935,118.6965,30.106666666666666,43.69333333333334,81.30666666666667,True,12,45,6,7,0,1933.26,1263.5759999999998,1764.3313333333333,441.24921246086507,1,0,1
2026-07-06 13:00:00,2427.078666666667,571.1199066666667,610.0064333333333,0.15442,122.7144333333333,30.40666666666666,44.14666666666666,79.32000000000001,True,13,0,6,7,0,2096.158,1933.26,2152.1655555555553,251.62840379534458,1,0,1
2026-07-06 13:15:00,3220.005333333333,826.21204,879.3188266666668,0.33042,136.40624666666665,31.18,52.70000000000001,78.45333333333333,True,13,15,6,7,0,2427.078666666667,2096.158,2581.0806666666663,577.5341281371273,1,0,1
